,ClientID,Quarter,Baseline,date
594,1019054,2019 Q1,1,2019-01-01
595,1019257,2019 Q1,1,2019-01-01
596,1018273,2019 Q1,1,2019-01-01
597,1016899,2019 Q1,1,2019-01-01
598,1018219,2019 Q1,1,2019-01-01
599,1016573,2019 Q1,1,2019-01-01
600,1003739,2019 Q1,1,2019-01-01
601,1016727,2019 Q1,1,2019-01-01
602,1003908,2019 Q1,1,2019-01-01
603,1016727,2019 Q1,0,2019-01-01
604,1018280,2019 Q1,0,2019-01-01
605,1003908,2019 Q1,0,2019-01-01
606,1016978,2019 Q1,0,2019-01-01
607,1016573,2019 Q1,0,2019-01-01
608,1003739,2019 Q1,0,2019-01-01
609,HCC141291,2019 Q1,0,2019-01-01
610,HCC141292,2019 Q1,0,2019-01-01
611,HCC141293,2019 Q1,0,2019-01-01
612,HCC141294,2019 Q1,0,2019-01-01
613,HCC141298,2019 Q1,0,2019-01-01
614,HCC141299,2019 Q1,0,2019-01-01
615,HCC141300,2019 Q1,0,2019-01-01
616,HCC141301,2019 Q1,0,2019-01-01
617,HCC141302,2019 Q1,0,2019-01-01
618,HCC141303,2019 Q1,0,2019-01-01
619,HCC141304,2019 Q1,0,2019-01-01
620,HCC141305,2019 Q1,0,2019-01-01
621,HCC141306,2019 Q1,0,2019-01-01
622,HCC141307,2019 Q1,0,2019-01-01
623,HCC141308,2019 Q1,0,2019-01-01
624,HCC141309,2019 Q1,0,2019-01-01
625,HCC141310,2019 Q1,0,2019-01-01
626,HCC141311,2019 Q1,0,2019-01-01
627,HCC141312,2019 Q1,0,2019-01-01
628,HCC141313,2019 Q1,0,2019-01-01
629,HCC141314,2019 Q1,0,2019-01-01
630,HCC141315,2019 Q1,0,2019-01-01
631,HCC141316,2019 Q1,0,2019-01-01
632,HCC141317,2019 Q1,0,2019-01-01
633,HCC141318,2019 Q1,0,2019-01-01
634,HCC141319,2019 Q1,0,2019-01-01
635,HCC141320,2019 Q1,0,2019-01-01
636,HCC141321,2019 Q1,0,2019-01-01
637,HCC141322,2019 Q1,0,2019-01-01
638,HCC141323,2019 Q1,0,2019-01-01
639,HCC141324,2019 Q1,0,2019-01-01
640,HCC141325,2019 Q1,0,2019-01-01
641,HCC141326,2019 Q1,0,2019-01-01
642,HCC141327,2019 Q1,0,2019-01-01
643,HCC141328,2019 Q1,0,2019-01-01
644,HCC141329,2019 Q1,0,2019-01-01
645,HCC141330,2019 Q1,0,2019-01-01
646,HCC141331,2019 Q1,0,2019-01-01
647,HCC141332,2019 Q1,0,2019-01-01
648,HCC141333,2019 Q1,0,2019-01-01
649,HCC141334,2019 Q1,0,2019-01-01
650,HCC141335,2019 Q1,0,2019-01-01
651,HCC141336,2019 Q1,0,2019-01-01
652,HCC141337,2019 Q1,0,2019-01-01
653,HCC141338,2019 Q1,0,2019-01-01
654,HCC141339,2019 Q1,0,2019-01-01
655,HCC141340,2019 Q1,0,2019-01-01
656,HCC141341,2019 Q1,0,2019-01-01
657,HCC141342,2019 Q1,0,2019-01-01
658,HCC141343,2019 Q1,0,2019-01-01
659,HCC141344,2019 Q1,0,2019-01-01
660,HCC141345,2019 Q1,0,2019-01-01
661,HCC141346,2019 Q1,0,2019-01-01
662,HCC141347,2019 Q1,0,2019-01-01
663,HCC141348,2019 Q1,0,2019-01-01
664,HCC141349,2019 Q1,0,2019-01-01
665,HCC141350,2019 Q1,0,2019-01-01
666,HCC141351,2019 Q1,0,2019-01-01
667,HCC141352,2019 Q1,0,2019-01-01
668,HCC141353,2019 Q1,0,2019-01-01
669,HCC141354,2019 Q1,0,2019-01-01
670,HCC141355,2019 Q1,0,2019-01-01
671,HCC141356,2019 Q1,0,2019-01-01
672,HCC141357,2019 Q1,0,2019-01-01
673,HCC141358,2019 Q1,0,2019-01-01
674,HCC141359,2019 Q1,0,2019-01-01
675,HCC141360,2019 Q1,0,2019-01-01
676,HCC141361,2019 Q1,0,2019-01-01
677,HCC141362,2019 Q1,0,2019-01-01
678,HCC141363,2019 Q1,0,2019-01-01
679,HCC141364,2019 Q1,0,2019-01-01
680,HCC141365,2019 Q1,0,2019-01-01
681,HCC141366,2019 Q1,0,2019-01-01
682,HCC141367,2019 Q1,0,2019-01-01
683,HCC141368,2019 Q1,0,2019-01-01
684,HCC141369,2019 Q1,0,2019-01-01
685,HCC141370,2019 Q1,0,2019-01-01
686,HCC141371,2019 Q1,0,2019-01-01
687,HCC141372,2019 Q1,0,2019-01-01
688,HCC141373,2019 Q1,0,2019-01-01
689,HCC141374,2019 Q1,1,2019-01-01
690,HCC141375,2019 Q1,1,2019-01-01
691,HCC141376,2019 Q1,1,2019-01-01
692,HCC141377,2019 Q1,1,2019-01-01
693,HCC141378,2019 Q1,1,2019-01-01
694,HCC141379,2019 Q1,1,2019-01-01
695,HCC141380,2019 Q1,1,2019-01-01
696,15092118,2019 Q1,0,2019-01-01
697,15113018,2019 Q1,0,2019-01-01
698,15092118,2019 Q1,0,2019-01-01
699,15111618,2019 Q1,0,2019-01-01
700,15091418,2019 Q1,0,2019-01-01
701,15021219,2019 Q1,1,2019-01-01
702,15021219,2019 Q1,0,2019-01-01
703,15011819,2019 Q1,0,2019-01-01
704,15112718,2019 Q1,0,2019-01-01
705,15071318,2019 Q1,0,2019-01-01
706,15102218,2019 Q1,1,2019-01-01
707,15102218,2019 Q1,0,2019-01-01
708,15120718,2019 Q1,0,2019-01-01
709,15092818,2019 Q1,0,2019-01-01
710,15103018,2019 Q1,0,2019-01-01
711,15040618,2019 Q1,0,2019-01-01
712,150914181,2019 Q1,0,2019-01-01
713,15102618,2019 Q1,0,2019-01-01
714,15112718,2019 Q1,0,2019-01-01
715,15042718,2019 Q1,0,2019-01-01
716,15082418,2019 Q1,0,2019-01-01
717,15031119,2019 Q1,1,2019-01-01
718,15031119,2019 Q1,0,2019-01-01
719,15012219,2019 Q1,0,2019-01-01
720,15062918,2019 Q1,0,2019-01-01
721,15022519,2019 Q1,1,2019-01-01
722,15022519,2019 Q1,0,2019-01-01
723,15062118,2019 Q1,0,2019-01-01
724,15062618,2019 Q1,0,2019-01-01
725,15022318,2019 Q1,0,2019-01-01
726,150928181,2019 Q1,0,2019-01-01
727,15011819,2019 Q1,0,2019-01-01
728,15020519,2019 Q1,1,2019-01-01
729,15020519,2019 Q1,0,2019-01-01
730,15010719,2019 Q1,0,2019-01-01
731,160001,2019 Q1,1,2019-01-01
732,160002,2019 Q1,1,2019-01-01
733,160003,2019 Q1,1,2019-01-01
734,160004,2019 Q1,1,2019-01-01
735,160005,2019 Q1,1,2019-01-01
736,160006,2019 Q1,1,2019-01-01
737,160007,2019 Q1,1,2019-01-01
738,160008,2019 Q1,1,2019-01-01
739,160009,2019 Q1,1,2019-01-01
740,160010,2019 Q1,1,2019-01-01
741,160011,2019 Q1,1,2019-01-01
742,160012,2019 Q1,1,2019-01-01
743,160013,2019 Q1,1,2019-01-01
744,160014,2019 Q1,1,2019-01-01
745,160015,2019 Q1,1,2019-01-01
746,160016,2019 Q1,1,2019-01-01
747,160017,2019 Q1,1,2019-01-01
748,160019,2019 Q1,1,2019-01-01
749,160020,2019 Q1,1,2019-01-01
750,160021,2019 Q1,1,2019-01-01
751,160022,2019 Q1,1,2019-01-01
752,160023,2019 Q1,1,2019-01-01
753,160024,2019 Q1,1,2019-01-01
754,160025,2019 Q1,1,2019-01-01
755,160026,2019 Q1,1,2019-01-01
756,160027,2019 Q1,1,2019-01-01
757,160028,2019 Q1,1,2019-01-01
758,160029,2019 Q1,1,2019-01-01
759,160030,2019 Q1,1,2019-01-01
760,160032,2019 Q1,1,2019-01-01
761,160033,2019 Q1,1,2019-01-01
762,160034,2019 Q1,1,2019-01-01
763,160035,2019 Q1,1,2019-01-01
764,160036,2019 Q1,1,2019-01-01
765,160037,2019 Q1,1,2019-01-01
766,160038,2019 Q1,1,2019-01-01
767,160039,2019 Q1,1,2019-01-01
768,160040,2019 Q1,1,2019-01-01
769,160041,2019 Q1,1,2019-01-01
770,160042,2019 Q1,1,2019-01-01
771,160043,2019 Q1,1,2019-01-01
772,160044,2019 Q1,1,2019-01-01
773,160045,2019 Q1,1,2019-01-01
774,160046,2019 Q1,1,2019-01-01
775,160047,2019 Q1,1,2019-01-01
776,160048,2019 Q1,1,2019-01-01
777,160049,2019 Q1,1,2019-01-01
778,160050,2019 Q1,1,2019-01-01
779,160051,2019 Q1,1,2019-01-01
780,160052,2019 Q1,1,2019-01-01
781,160053,2019 Q1,1,2019-01-01
782,160054,2019 Q1,1,2019-01-01
783,160055,2019 Q1,1,2019-01-01
784,160056,2019 Q1,1,2019-01-01
785,160057,2019 Q1,1,2019-01-01
786,160058,2019 Q1,1,2019-01-01
787,160059,2019 Q1,1,2019-01-01
788,160060,2019 Q1,1,2019-01-01
789,160061,2019 Q1,1,2019-01-01
790,160062,2019 Q1,1,2019-01-01
791,160063,2019 Q1,1,2019-01-01
792,160064,2019 Q1,1,2019-01-01
793,160065,2019 Q1,1,2019-01-01
794,160066,2019 Q1,1,2019-01-01
795,160067,2019 Q1,1,2019-01-01
796,160068,2019 Q1,1,2019-01-01
797,160069,2019 Q1,1,2019-01-01
798,160070,2019 Q1,1,2019-01-01
799,160071,2019 Q1,1,2019-01-01
800,160072,2019 Q1,1,2019-01-01
801,160073,2019 Q1,1,2019-01-01
802,160074,2019 Q1,1,2019-01-01
803,160075,2019 Q1,1,2019-01-01
804,160077,2019 Q1,1,2019-01-01
805,160078,2019 Q1,1,2019-01-01
806,160079,2019 Q1,1,2019-01-01
807,160080,2019 Q1,1,2019-01-01
808,160081,2019 Q1,1,2019-01-01
809,160082,2019 Q1,1,2019-01-01
810,160083,2019 Q1,1,2019-01-01
811,160084,2019 Q1,1,2019-01-01
812,160085,2019 Q1,1,2019-01-01
813,160086,2019 Q1,1,2019-01-01
814,160087,2019 Q1,1,2019-01-01
815,160088,2019 Q1,1,2019-01-01
816,160089,2019 Q1,1,2019-01-01
817,160090,2019 Q1,1,2019-01-01
818,160091,2019 Q1,1,2019-01-01
819,160093,2019 Q1,1,2019-01-01
820,160094,2019 Q1,1,2019-01-01
821,160095,2019 Q1,1,2019-01-01
822,160096,2019 Q1,1,2019-01-01
823,160097,2019 Q1,1,2019-01-01
824,160098,2019 Q1,1,2019-01-01
825,160099,2019 Q1,1,2019-01-01
826,160100,2019 Q1,1,2019-01-01
827,160101,2019 Q1,1,2019-01-01
828,160102,2019 Q1,1,2019-01-01
829,160103,2019 Q1,1,2019-01-01
830,160104,2019 Q1,1,2019-01-01
831,160105,2019 Q1,1,2019-01-01
832,160106,2019 Q1,1,2019-01-01
833,160005,2019 Q1,0,2019-01-01
834,160006,2019 Q1,0,2019-01-01
835,160007,2019 Q1,0,2019-01-01
836,160014,2019 Q1,0,2019-01-01
837,160016,2019 Q1,0,2019-01-01
838,160018,2019 Q1,0,2019-01-01
839,160019,2019 Q1,0,2019-01-01
840,160021,2019 Q1,0,2019-01-01
841,160028,2019 Q1,0,2019-01-01
842,160029,2019 Q1,0,2019-01-01
843,160032,2019 Q1,0,2019-01-01
844,160033,2019 Q1,0,2019-01-01
845,160034,2019 Q1,0,2019-01-01
846,160035,2019 Q1,0,2019-01-01
847,160039,2019 Q1,0,2019-01-01
848,160045,2019 Q1,0,2019-01-01
849,160047,2019 Q1,0,2019-01-01
850,160050,2019 Q1,0,2019-01-01
851,160052,2019 Q1,0,2019-01-01
852,160060,2019 Q1,0,2019-01-01
853,160067,2019 Q1,0,2019-01-01
854,160068,2019 Q1,0,2019-01-01
855,160073,2019 Q1,0,2019-01-01
856,160077,2019 Q1,0,2019-01-01
857,160078,2019 Q1,0,2019-01-01
858,160082,2019 Q1,0,2019-01-01
859,160083,2019 Q1,0,2019-01-01
860,160084,2019 Q1,0,2019-01-01
861,160085,2019 Q1,0,2019-01-01
862,160086,2019 Q1,0,2019-01-01
863,160087,2019 Q1,0,2019-01-01
864,160091,2019 Q1,0,2019-01-01
865,160092,2019 Q1,0,2019-01-01
866,160093,2019 Q1,0,2019-01-01
867,160095,2019 Q1,0,2019-01-01
868,160097,2019 Q1,0,2019-01-01
869,160098,2019 Q1,0,2019-01-01
870,160103,2019 Q1,0,2019-01-01
871,160104,2019 Q1,0,2019-01-01
872,1727714,2019 Q1,1,2019-01-01
873,1752445,2019 Q1,1,2019-01-01
874,1770043,2019 Q1,1,2019-01-01
875,1772241,2019 Q1,1,2019-01-01
876,1752501,2019 Q1,1,2019-01-01
877,1757525,2019 Q1,1,2019-01-01
878,1757665,2019 Q1,1,2019-01-01
879,1758891,2019 Q1,1,2019-01-01
880,1759628,2019 Q1,1,2019-01-01
881,1774817,2019 Q1,1,2019-01-01
882,1753280,2019 Q1,1,2019-01-01
883,1726881,2019 Q1,1,2019-01-01
884,1725160,2019 Q1,1,2019-01-01
885,1727299,2019 Q1,1,2019-01-01
886,1730477,2019 Q1,1,2019-01-01
887,1774818,2019 Q1,1,2019-01-01
888,1774917,2019 Q1,1,2019-01-01
889,1774986,2019 Q1,1,2019-01-01
890,1775071,2019 Q1,1,2019-01-01
891,1775095,2019 Q1,1,2019-01-01
892,1775096,2019 Q1,1,2019-01-01
893,1776215,2019 Q1,1,2019-01-01
894,1730007,2019 Q1,1,2019-01-01
895,1774803,2019 Q1,1,2019-01-01
896,1774946,2019 Q1,1,2019-01-01
897,1774948,2019 Q1,1,2019-01-01
898,1775292,2019 Q1,1,2019-01-01
899,1775408,2019 Q1,1,2019-01-01
900,1775413,2019 Q1,1,2019-01-01
901,1775415,2019 Q1,1,2019-01-01
902,1775417,2019 Q1,1,2019-01-01
903,1775608,2019 Q1,1,2019-01-01
904,1775614,2019 Q1,1,2019-01-01
905,1775927,2019 Q1,1,2019-01-01
906,1776221,2019 Q1,1,2019-01-01
907,1776222,2019 Q1,1,2019-01-01
908,1726642,2019 Q1,1,2019-01-01
909,1729258,2019 Q1,1,2019-01-01
910,1746113,2019 Q1,1,2019-01-01
911,1749664,2019 Q1,1,2019-01-01
912,1753304,2019 Q1,1,2019-01-01
913,1758783,2019 Q1,1,2019-01-01
914,1769031,2019 Q1,1,2019-01-01
915,1770145,2019 Q1,1,2019-01-01
916,1771735,2019 Q1,1,2019-01-01
917,1772748,2019 Q1,1,2019-01-01
918,1773047,2019 Q1,1,2019-01-01
919,1773741,2019 Q1,1,2019-01-01
920,1774022,2019 Q1,1,2019-01-01
921,1774773,2019 Q1,1,2019-01-01
922,1774814,2019 Q1,1,2019-01-01
923,1774834,2019 Q1,1,2019-01-01
924,1774865,2019 Q1,1,2019-01-01
925,1774877,2019 Q1,1,2019-01-01
926,1774880,2019 Q1,1,2019-01-01
927,1774885,2019 Q1,1,2019-01-01
928,1774911,2019 Q1,1,2019-01-01
929,1774918,2019 Q1,1,2019-01-01
930,1774935,2019 Q1,1,2019-01-01
931,1774937,2019 Q1,1,2019-01-01
932,1774945,2019 Q1,1,2019-01-01
933,1774947,2019 Q1,1,2019-01-01
934,1775000,2019 Q1,1,2019-01-01
935,1775036,2019 Q1,1,2019-01-01
936,1775053,2019 Q1,1,2019-01-01
937,1775056,2019 Q1,1,2019-01-01
938,1775057,2019 Q1,1,2019-01-01
939,1775058,2019 Q1,1,2019-01-01
940,1775068,2019 Q1,1,2019-01-01
941,1775070,2019 Q1,1,2019-01-01
942,1775092,2019 Q1,1,2019-01-01
943,1775111,2019 Q1,1,2019-01-01
944,1775112,2019 Q1,1,2019-01-01
945,1775121,2019 Q1,1,2019-01-01
946,1775130,2019 Q1,1,2019-01-01
947,1775171,2019 Q1,1,2019-01-01
948,1775172,2019 Q1,1,2019-01-01
949,1775173,2019 Q1,1,2019-01-01
950,1775182,2019 Q1,1,2019-01-01
951,1775202,2019 Q1,1,2019-01-01
952,1775210,2019 Q1,1,2019-01-01
953,1775222,2019 Q1,1,2019-01-01
954,1775230,2019 Q1,1,2019-01-01
955,1775239,2019 Q1,1,2019-01-01
956,1775258,2019 Q1,1,2019-01-01
957,1775260,2019 Q1,1,2019-01-01
958,1775278,2019 Q1,1,2019-01-01
959,1775295,2019 Q1,1,2019-01-01
960,1775313,2019 Q1,1,2019-01-01
961,1775314,2019 Q1,1,2019-01-01
962,1775329,2019 Q1,1,2019-01-01
963,1775330,2019 Q1,1,2019-01-01
964,1775335,2019 Q1,1,2019-01-01
965,1775370,2019 Q1,1,2019-01-01
966,1775372,2019 Q1,1,2019-01-01
967,1775373,2019 Q1,1,2019-01-01
968,1775375,2019 Q1,1,2019-01-01
969,1775378,2019 Q1,1,2019-01-01
970,1775398,2019 Q1,1,2019-01-01
971,1775416,2019 Q1,1,2019-01-01
972,1775433,2019 Q1,1,2019-01-01
973,1775439,2019 Q1,1,2019-01-01
974,1775442,2019 Q1,1,2019-01-01
975,1775487,2019 Q1,1,2019-01-01
976,1775510,2019 Q1,1,2019-01-01
977,1775511,2019 Q1,1,2019-01-01
978,1775512,2019 Q1,1,2019-01-01
979,1775523,2019 Q1,1,2019-01-01
980,1775529,2019 Q1,1,2019-01-01
981,1775530,2019 Q1,1,2019-01-01
982,1775531,2019 Q1,1,2019-01-01
983,1775536,2019 Q1,1,2019-01-01
984,1775555,2019 Q1,1,2019-01-01
985,1775556,2019 Q1,1,2019-01-01
986,1775567,2019 Q1,1,2019-01-01
987,1775606,2019 Q1,1,2019-01-01
988,1775607,2019 Q1,1,2019-01-01
989,1775613,2019 Q1,1,2019-01-01
990,1775616,2019 Q1,1,2019-01-01
991,1775631,2019 Q1,1,2019-01-01
992,1775638,2019 Q1,1,2019-01-01
993,1775641,2019 Q1,1,2019-01-01
994,1775647,2019 Q1,1,2019-01-01
995,1775650,2019 Q1,1,2019-01-01
996,1775652,2019 Q1,1,2019-01-01
997,1775654,2019 Q1,1,2019-01-01
998,1775699,2019 Q1,1,2019-01-01
999,1775700,2019 Q1,1,2019-01-01
1000,1775724,2019 Q1,1,2019-01-01
1001,1775735,2019 Q1,1,2019-01-01
1002,1775749,2019 Q1,1,2019-01-01
1003,1775757,2019 Q1,1,2019-01-01
1004,1775777,2019 Q1,1,2019-01-01
1005,1775779,2019 Q1,1,2019-01-01
1006,1775792,2019 Q1,1,2019-01-01
1007,1775808,2019 Q1,1,2019-01-01
1008,1775811,2019 Q1,1,2019-01-01
1009,1775908,2019 Q1,1,2019-01-01
1010,1725160,2019 Q1,0,2019-01-01
1011,1726036,2019 Q1,0,2019-01-01
1012,1727299,2019 Q1,0,2019-01-01
1013,1727542,2019 Q1,0,2019-01-01
1014,1727714,2019 Q1,0,2019-01-01
1015,1728139,2019 Q1,0,2019-01-01
1016,1728787,2019 Q1,0,2019-01-01
1017,1729065,2019 Q1,0,2019-01-01
1018,1730215,2019 Q1,0,2019-01-01
1019,1730477,2019 Q1,0,2019-01-01
1020,1730556,2019 Q1,0,2019-01-01
1021,1744045,2019 Q1,0,2019-01-01
1022,1749372,2019 Q1,0,2019-01-01
1023,1752445,2019 Q1,0,2019-01-01
1024,1757742,2019 Q1,0,2019-01-01
1025,1758315,2019 Q1,0,2019-01-01
1026,1759224,2019 Q1,0,2019-01-01
1027,1759768,2019 Q1,0,2019-01-01
1028,1769031,2019 Q1,0,2019-01-01
1029,1769872,2019 Q1,0,2019-01-01
1030,1770043,2019 Q1,0,2019-01-01
1031,1770372,2019 Q1,0,2019-01-01
1032,1770391,2019 Q1,0,2019-01-01
1033,1770578,2019 Q1,0,2019-01-01
1034,1770637,2019 Q1,0,2019-01-01
1035,1770659,2019 Q1,0,2019-01-01
1036,1770706,2019 Q1,0,2019-01-01
1037,1772153,2019 Q1,0,2019-01-01
1038,1772196,2019 Q1,0,2019-01-01
1039,1772211,2019 Q1,0,2019-01-01
1040,1772241,2019 Q1,0,2019-01-01
1041,1772711,2019 Q1,0,2019-01-01
1042,1772904,2019 Q1,0,2019-01-01
1043,1773268,2019 Q1,0,2019-01-01
1044,1773667,2019 Q1,0,2019-01-01
1045,1773684,2019 Q1,0,2019-01-01
1046,1773703,2019 Q1,0,2019-01-01
1047,1773846,2019 Q1,0,2019-01-01
1048,1773847,2019 Q1,0,2019-01-01
1049,1773891,2019 Q1,0,2019-01-01
1050,1773938,2019 Q1,0,2019-01-01
1051,1774158,2019 Q1,0,2019-01-01
1052,1774264,2019 Q1,0,2019-01-01
1053,1774275,2019 Q1,0,2019-01-01
1054,1774335,2019 Q1,0,2019-01-01
1055,1774365,2019 Q1,0,2019-01-01
1056,1774730,2019 Q1,0,2019-01-01
1057,1774731,2019 Q1,0,2019-01-01
1058,1774818,2019 Q1,0,2019-01-01
1059,1774911,2019 Q1,0,2019-01-01
1060,1774917,2019 Q1,0,2019-01-01
1061,1774918,2019 Q1,0,2019-01-01
1062,1774947,2019 Q1,0,2019-01-01
1063,1774958,2019 Q1,0,2019-01-01
1064,1774986,2019 Q1,0,2019-01-01
1065,1775071,2019 Q1,0,2019-01-01
1066,1775095,2019 Q1,0,2019-01-01
1067,1775096,2019 Q1,0,2019-01-01
1068,1775111,2019 Q1,0,2019-01-01
1069,1775121,2019 Q1,0,2019-01-01
1070,1775172,2019 Q1,0,2019-01-01
1071,1775230,2019 Q1,0,2019-01-01
1072,1775314,2019 Q1,0,2019-01-01
1073,1775439,2019 Q1,0,2019-01-01
1074,1775442,2019 Q1,0,2019-01-01
1075,1775613,2019 Q1,0,2019-01-01
1076,1776215,2019 Q1,0,2019-01-01
1077,1726387,2019 Q1,0,2019-01-01
1078,1727034,2019 Q1,0,2019-01-01
1079,1727979,2019 Q1,0,2019-01-01
1080,1729697,2019 Q1,0,2019-01-01
1081,1730007,2019 Q1,0,2019-01-01
1082,1746113,2019 Q1,0,2019-01-01
1083,1768898,2019 Q1,0,2019-01-01
1084,1768937,2019 Q1,0,2019-01-01
1085,1769117,2019 Q1,0,2019-01-01
1086,1769593,2019 Q1,0,2019-01-01
1087,1770214,2019 Q1,0,2019-01-01
1088,1770451,2019 Q1,0,2019-01-01
1089,1770531,2019 Q1,0,2019-01-01
1090,1770614,2019 Q1,0,2019-01-01
1091,1770728,2019 Q1,0,2019-01-01
1092,1772549,2019 Q1,0,2019-01-01
1093,1773074,2019 Q1,0,2019-01-01
1094,1773079,2019 Q1,0,2019-01-01
1095,1773134,2019 Q1,0,2019-01-01
1096,1773714,2019 Q1,0,2019-01-01
1097,1773741,2019 Q1,0,2019-01-01
1098,1773856,2019 Q1,0,2019-01-01
1099,1774105,2019 Q1,0,2019-01-01
1100,1774517,2019 Q1,0,2019-01-01
1101,1774519,2019 Q1,0,2019-01-01
1102,1774721,2019 Q1,0,2019-01-01
1103,1774803,2019 Q1,0,2019-01-01
1104,1774946,2019 Q1,0,2019-01-01
1105,1774948,2019 Q1,0,2019-01-01
1106,1775260,2019 Q1,0,2019-01-01
1107,1775292,2019 Q1,0,2019-01-01
1108,1775408,2019 Q1,0,2019-01-01
1109,1775413,2019 Q1,0,2019-01-01
1110,1775415,2019 Q1,0,2019-01-01
1111,1775417,2019 Q1,0,2019-01-01
1112,1775530,2019 Q1,0,2019-01-01
1113,1775608,2019 Q1,0,2019-01-01
1114,1775614,2019 Q1,0,2019-01-01
1115,1775927,2019 Q1,0,2019-01-01
1116,1776221,2019 Q1,0,2019-01-01
1117,1776222,2019 Q1,0,2019-01-01
1118,1724940,2019 Q1,0,2019-01-01
1119,1725068,2019 Q1,0,2019-01-01
1120,1725631,2019 Q1,0,2019-01-01
1121,1726605,2019 Q1,0,2019-01-01
1122,1726642,2019 Q1,0,2019-01-01
1123,1727170,2019 Q1,0,2019-01-01
1124,1727700,2019 Q1,0,2019-01-01
1125,1728243,2019 Q1,0,2019-01-01
1126,1728394,2019 Q1,0,2019-01-01
1127,1729258,2019 Q1,0,2019-01-01
1128,1731470,2019 Q1,0,2019-01-01
1129,1731673,2019 Q1,0,2019-01-01
1130,1731853,2019 Q1,0,2019-01-01
1131,1739078,2019 Q1,0,2019-01-01
1132,1740276,2019 Q1,0,2019-01-01
1133,1743172,2019 Q1,0,2019-01-01
1134,1748409,2019 Q1,0,2019-01-01
1135,1749664,2019 Q1,0,2019-01-01
1136,1750886,2019 Q1,0,2019-01-01
1137,1752501,2019 Q1,0,2019-01-01
1138,1753280,2019 Q1,0,2019-01-01
1139,1753304,2019 Q1,0,2019-01-01
1140,1755470,2019 Q1,0,2019-01-01
1141,1757525,2019 Q1,0,2019-01-01
1142,1757665,2019 Q1,0,2019-01-01
1143,1758783,2019 Q1,0,2019-01-01
1144,1758891,2019 Q1,0,2019-01-01
1145,1759628,2019 Q1,0,2019-01-01
1146,1761617,2019 Q1,0,2019-01-01
1147,1770145,2019 Q1,0,2019-01-01
1148,1770494,2019 Q1,0,2019-01-01
1149,1770731,2019 Q1,0,2019-01-01
1150,1771144,2019 Q1,0,2019-01-01
1151,1771268,2019 Q1,0,2019-01-01
1152,1771333,2019 Q1,0,2019-01-01
1153,1771432,2019 Q1,0,2019-01-01
1154,1771519,2019 Q1,0,2019-01-01
1155,1771571,2019 Q1,0,2019-01-01
1156,1771735,2019 Q1,0,2019-01-01
1157,1772403,2019 Q1,0,2019-01-01
1158,1772434,2019 Q1,0,2019-01-01
1159,1772437,2019 Q1,0,2019-01-01
1160,1772469,2019 Q1,0,2019-01-01
1161,1772471,2019 Q1,0,2019-01-01
1162,1772748,2019 Q1,0,2019-01-01
1163,1773047,2019 Q1,0,2019-01-01
1164,1773143,2019 Q1,0,2019-01-01
1165,1773189,2019 Q1,0,2019-01-01
1166,1773205,2019 Q1,0,2019-01-01
1167,1773257,2019 Q1,0,2019-01-01
1168,1773315,2019 Q1,0,2019-01-01
1169,1773332,2019 Q1,0,2019-01-01
1170,1773611,2019 Q1,0,2019-01-01
1171,1773687,2019 Q1,0,2019-01-01
1172,1773818,2019 Q1,0,2019-01-01
1173,1773872,2019 Q1,0,2019-01-01
1174,1774022,2019 Q1,0,2019-01-01
1175,1774061,2019 Q1,0,2019-01-01
1176,1774070,2019 Q1,0,2019-01-01
1177,1774102,2019 Q1,0,2019-01-01
1178,1774111,2019 Q1,0,2019-01-01
1179,1774171,2019 Q1,0,2019-01-01
